home_team,away_team,tournament,neutral,away_score,Away Model,Home model
Japan,Brazil,Friendly,TRUE,4.0,2.5234375,0.325927734375
Kenya,South Africa,Friendly,FALSE,2.0,1.630859375,1.025146484375
Kuwait,Philippines,Friendly,FALSE,1.0,-0.0546875,3.45751953125
Latvia,Liechtenstein,FIFA World Cup qualification,FALSE,0.0,0.71875,2.681640625
Lebanon,Yemen,Friendly,FALSE,1.0,0.66015625,2.68505859375
North Macedonia,Serbia,FIFA World Cup qualification,FALSE,0.0,1.470703125,0.867919921875
Mexico,El Salvador,FIFA World Cup qualification,FALSE,0.0,-0.044921875,2.78759765625
New Caledonia,Solomon Islands,FIFA World Cup qualification,FALSE,0.0,0.701171875,2.818115234375
New Zealand,Tahiti,FIFA World Cup qualification,FALSE,0.0,1.052734375,3.428466796875
Oman,Jordan,FIFA World Cup qualification,FALSE,1.0,0.75390625,1.208984375
Paraguay,Peru,FIFA World Cup qualification,FALSE,0.0,0.755859375,1.554931640625
Portugal,Northern Ireland,FIFA World Cup qualification,FALSE,1.0,0.423828125,2.25830078125
Qatar,Uzbekistan,FIFA World Cup qualification,FALSE,1.0,1.125,1.7509765625
Romania,Netherlands,FIFA World Cup qualification,FALSE,4.0,1.52734375,1.634033203125
Russia,Azerbaijan,FIFA World Cup qualification,FALSE,0.0,-0.123046875,2.9970703125
San Marino,Moldova,FIFA World Cup qualification,FALSE,2.0,2.705078125,0.684814453125
Singapore,India,Friendly,FALSE,0.0,1.58984375,2.03173828125
Slovakia,Greece,FIFA World Cup qualification,FALSE,1.0,0.8984375,1.56201171875
Spain,France,FIFA World Cup qualification,FALSE,1.0,0.978515625,2.310791015625
Ukraine,Montenegro,FIFA World Cup qualification,FALSE,1.0,0.583984375,1.709228515625
United Arab Emirates,Bahrain,Friendly,FALSE,2.0,0.869140625,1.604248046875
United States,Guatemala,FIFA World Cup qualification,FALSE,1.0,0.544921875,2.1396484375
Venezuela,Ecuador,FIFA World Cup qualification,FALSE,0.0,1.333984375,1.44189453125
Vietnam,Indonesia,Friendly,FALSE,0.0,1.302734375,2.05322265625
Poland,England,FIFA World Cup qualification,FALSE,1.0,1.869140625,1.25634765625
Saint Lucia,Curaçao,CFU Caribbean Cup qualification,FALSE,1.0,1.947265625,1.369384765625
Artsakh,Abkhazia,Friendly,FALSE,0.0,0.001953125,1.5107421875
Curaçao,Guyana,CFU Caribbean Cup qualification,TRUE,2.0,0.955078125,1.693115234375
Guadeloupe,Dominican Republic,CFU Caribbean Cup qualification,FALSE,2.0,0.908203125,2.435546875
Martinique,Puerto Rico,CFU Caribbean Cup qualification,TRUE,1.0,0.58984375,2.906982421875
Vietnam,Turkmenistan,VFF Cup,FALSE,1.0,1.1015625,1.51904296875
Dominican Republic,Martinique,CFU Caribbean Cup qualification,TRUE,1.0,1.947265625,0.84326171875
Guadeloupe,Puerto Rico,CFU Caribbean Cup qualification,FALSE,1.0,0.521484375,2.705810546875
Saint Vincent and the Grenadines,Curaçao,CFU Caribbean Cup qualification,TRUE,0.0,1.669921875,1.11865234375
Vietnam,Laos,VFF Cup,FALSE,0.0,0.23828125,3.89501953125
Guadeloupe,Martinique,CFU Caribbean Cup qualification,FALSE,3.0,1.345703125,1.661376953125
Puerto Rico,Dominican Republic,CFU Caribbean Cup qualification,TRUE,3.0,2.134765625,1.5986328125
Laos,Turkmenistan,VFF Cup,TRUE,4.0,2.927734375,0.154052734375
Vietnam,Malaysia,Friendly,FALSE,0.0,1.169921875,1.76806640625
Iran,Tajikistan,Friendly,FALSE,1.0,0.21875,2.9384765625
Thailand,Malaysia,Friendly,FALSE,0.0,0.93359375,1.89794921875
Bahrain,Jordan,Friendly,FALSE,0.0,0.8671875,1.18017578125
Oman,Estonia,Friendly,FALSE,2.0,0.95703125,1.423583984375
Eswatini,Lesotho,Friendly,FALSE,0.0,1.140625,1.490234375
Albania,Cameroon,Friendly,TRUE,0.0,1.369140625,0.84912109375
Algeria,Bosnia and Herzegovina,Friendly,FALSE,1.0,1.123046875,1.534912109375
Andorra,Iceland,Friendly,FALSE,2.0,2.10546875,0.482421875
Angola,Congo,Friendly,TRUE,1.0,1.287109375,1.279296875
Armenia,Lithuania,Friendly,FALSE,2.0,1.271484375,1.74853515625
Austria,Ivory Coast,Friendly,FALSE,3.0,0.943359375,2.275634765625
Bolivia,Costa Rica,Friendly,FALSE,1.0,1.275390625,1.78466796875
Brazil,Colombia,Friendly,TRUE,1.0,0.76171875,2.045166015625
Bulgaria,Ukraine,Friendly,FALSE,1.0,1.08203125,1.485595703125
Cape Verde,Ghana,Friendly,TRUE,1.0,1.73828125,0.624267578125
China PR,New Zealand,Friendly,FALSE,1.0,1.001953125,2.2890625
DR Congo,Burkina Faso,Friendly,FALSE,1.0,0.81640625,1.986083984375
Cuba,Suriname,CFU Caribbean Cup qualification,TRUE,0.0,1.349609375,1.732177734375
Cyprus,Finland,Friendly,FALSE,3.0,1.5234375,1.517578125
Czech Republic,Slovakia,Friendly,FALSE,0.0,0.947265625,1.9462890625
Gabon,Portugal,Friendly,FALSE,2.0,1.537109375,0.371337890625
Georgia,Egypt,Friendly,FALSE,0.0,0.958984375,1.2333984375
Grenada,French Guiana,CFU Caribbean Cup qualification,FALSE,1.0,1.58203125,2.15576171875
Haiti,Guyana,CFU Caribbean Cup qualification,TRUE,0.0,0.890625,2.0615234375
Honduras,Peru,Friendly,TRUE,0.0,1.515625,0.62890625
Hungary,Norway,Friendly,FALSE,2.0,1.169921875,2.5234375
Indonesia,East Timor,Friendly,FALSE,0.0,-0.013671875,4.53515625
Iran,Uzbekistan,FIFA World Cup qualification,FALSE,1.0,0.716796875,2.238525390625
Iraq,Jordan,FIFA World Cup qualification,TRUE,0.0,0.6796875,1.697998046875
Republic of Ireland,Greece,Friendly,FALSE,1.0,0.771484375,1.54296875
Israel,Belarus,Friendly,FALSE,2.0,1.13671875,1.68505859375
Italy,France,Friendly,FALSE,2.0,1.0078125,1.86865234375
South Korea,Australia,Friendly,FALSE,2.0,1.232421875,1.22265625
Kuwait,Bahrain,Friendly,FALSE,1.0,0.708984375,1.710205078125
Liechtenstein,Malta,Friendly,FALSE,1.0,1.806640625,1.59716796875
Luxembourg,Scotland,Friendly,FALSE,2.0,2.671875,0.203857421875
North Macedonia,Slovenia,Friendly,FALSE,2.0,1.20703125,0.87109375
Malaysia,Hong Kong,Friendly,FALSE,1.0,1.109375,1.757568359375
Montenegro,San Marino,FIFA World Cup qualification,FALSE,0.0,0.119140625,4.8310546875
Morocco,Togo,Friendly,FALSE,1.0,0.400390625,2.041015625
Netherlands,Germany,Friendly,FALSE,0.0,1.779296875,1.934814453125
Niger,Senegal,Friendly,FALSE,1.0,1.5,0.851318359375
Northern Ireland,Azerbaijan,FIFA World Cup qualification,FALSE,1.0,0.451171875,2.182373046875
Oman,Japan,FIFA World Cup qualification,FALSE,2.0,1.376953125,0.938720703125
Panama,Spain,Friendly,FALSE,5.0,2.1328125,-0.085693359375
Paraguay,Guatemala,Friendly,FALSE,1.0,0.306640625,2.304931640625
Poland,Uruguay,Friendly,FALSE,3.0,1.388671875,1.5107421875
Qatar,Lebanon,FIFA World Cup qualification,FALSE,0.0,0.630859375,2.030029296875
Romania,Belgium,Friendly,FALSE,1.0,1.380859375,1.851806640625
Russia,United States,Friendly,FALSE,2.0,0.61328125,2.392333984375
Rwanda,Namibia,Friendly,FALSE,2.0,0.900390625,1.56201171875
Saudi Arabia,Argentina,Friendly,FALSE,0.0,1.76953125,0.41943359375
Serbia,Chile,Friendly,TRUE,1.0,1.16796875,1.390625
South Africa,Zambia,Friendly,FALSE,1.0,0.9375,1.41455078125
Sweden,England,Friendly,FALSE,2.0,1.865234375,1.544677734375
Tanzania,Kenya,Friendly,FALSE,0.0,1.3046875,1.46728515625
Thailand,Bhutan,Friendly,FALSE,0.0,-0.318359375,5.637451171875
Tunisia,Switzerland,Friendly,FALSE,2.0,1.29296875,1.348876953125
Turkey,Denmark,Friendly,FALSE,1.0,1.38671875,1.24560546875
United Arab Emirates,Estonia,Friendly,FALSE,1.0,0.994140625,1.773193359375
Venezuela,Nigeria,Friendly,TRUE,3.0,1.7578125,1.171142578125
Philippines,Singapore,Friendly,FALSE,0.0,1.60546875,1.21044921875
French Guiana,Haiti,CFU Caribbean Cup qualification,TRUE,0.0,1.970703125,0.79296875
Trinidad and Tobago,Suriname,CFU Caribbean Cup qualification,FALSE,0.0,0.99609375,2.44287109375
Indonesia,Cameroon,Friendly,FALSE,0.0,1.892578125,0.751953125
Palestine,Syria,Friendly,TRUE,1.0,1.822265625,1.19091796875
Thailand,Bangladesh,Friendly,FALSE,0.0,0.330078125,2.685546875
Guyana,French Guiana,CFU Caribbean Cup qualification,TRUE,3.0,1.607421875,1.557373046875
Singapore,Pakistan,Friendly,FALSE,0.0,0.958984375,2.5546875
Malaysia,Bangladesh,Friendly,FALSE,1.0,0.533203125,2.432861328125
Palestine,Syria,Friendly,TRUE,1.0,1.822265625,1.19091796875
Argentina,Brazil,Friendly,FALSE,1.0,1.24609375,1.5419921875
Ethiopia,South Sudan,CECAFA Cup,TRUE,0.0,0.37890625,2.326171875
Guam,Northern Mariana Islands,Friendly,FALSE,0.0,1.060546875,4.452880859375
Thailand,Philippines,AFF Championship,FALSE,1.0,0.37890625,2.6689453125
Uganda,Kenya,CECAFA Cup,FALSE,0.0,0.763671875,1.760498046875
Vietnam,Burma,AFF Championship,TRUE,1.0,1.361328125,1.790771484375
Burundi,Somalia,CECAFA Cup,TRUE,1.0,0.3984375,2.293212890625
Indonesia,Laos,AFF Championship,TRUE,2.0,0.728515625,3.944091796875
Malaysia,Singapore,AFF Championship,FALSE,3.0,0.853515625,1.655517578125
Tanzania,Sudan,CECAFA Cup,TRUE,0.0,1.173828125,0.83154296875
Rwanda,Malawi,CECAFA Cup,TRUE,0.0,1.0859375,0.897705078125
Zanzibar,Eritrea,CECAFA Cup,TRUE,0.0,1.5234375,1.41455078125
South Sudan,Kenya,CECAFA Cup,TRUE,2.0,1.46875,0.376708984375
Thailand,Burma,AFF Championship,FALSE,0.0,0.787109375,2.140869140625
Uganda,Ethiopia,CECAFA Cup,FALSE,0.0,0.703125,2.1748046875
Vietnam,Philippines,AFF Championship,TRUE,1.0,0.955078125,2.31884765625
Indonesia,Singapore,AFF Championship,TRUE,0.0,1.130859375,1.794677734375
Malaysia,Laos,AFF Championship,FALSE,1.0,0.453125,3.804931640625
Somalia,Sudan,CECAFA Cup,TRUE,1.0,2.39453125,0.24267578125
Tanzania,Burundi,CECAFA Cup,TRUE,1.0,1.234375,1.0078125
Malawi,Eritrea,CECAFA Cup,TRUE,2.0,0.6640625,1.831787109375
Palestine,Bahrain,Friendly,TRUE,2.0,1.650390625,1.189453125
Rwanda,Zanzibar,CECAFA Cup,TRUE,2.0,0.63671875,1.906005859375
Kenya,Ethiopia,CECAFA Cup,TRUE,1.0,1.216796875,1.642333984375
Philippines,Burma,AFF Championship,TRUE,0.0,1.9921875,0.970458984375
Thailand,Vietnam,AFF Championship,FALSE,1.0,1.01171875,1.767333984375
Uganda,South Sudan,CECAFA Cup,FALSE,0.0,-0.083984375,2.928466796875
Burkina Faso,Togo,African Nations Championship,FALSE,1.0,0.72265625,1.4697265625
Eritrea,Rwanda,CECAFA Cup,TRUE,2.0,1.138671875,0.132568359375
Hong Kong,Guam,EAFF Championship,FALSE,1.0,-0.0234375,6.122802734375
Malawi,Zanzibar,CECAFA Cup,TRUE,0.0,0.61328125,2.009521484375
Malaysia,Indonesia,AFF Championship,FALSE,0.0,1.181640625,1.677978515625
Mauritius,Comoros,African Nations Championship,FALSE,0.0,0.91015625,1.580810546875
Singapore,Laos,AFF Championship,TRUE,3.0,1.154296875,3.519775390625
Somalia,Tanzania,CECAFA Cup,TRUE,7.0,2.373046875,0.56396484375
Sudan,Burundi,CECAFA Cup,TRUE,1.0,1.0390625,1.201171875
Guinea,Sierra Leone,African Nations Championship,FALSE,0.0,0.41015625,1.914306640625
Liberia,Mauritania,African Nations Championship,FALSE,1.0,0.400390625,1.429443359375
Mozambique,Seychelles,African Nations Championship,FALSE,0.0,0.21875,2.460205078125
Burundi,Zanzibar,CECAFA Cup,TRUE,0.0,0.681640625,1.598876953125
Hong Kong,Australia,EAFF Championship,FALSE,1.0,2.265625,0.345703125
North Korea,Guam,EAFF Championship,TRUE,0.0,-0.55859375,6.746337890625
Rwanda,Tanzania,CECAFA Cup,TRUE,2.0,0.943359375,1.103759765625
Kenya,Malawi,CECAFA Cup,TRUE,0.0,1.193359375,1.2392578125
Uganda,Ethiopia,CECAFA Cup,FALSE,0.0,0.703125,2.1748046875
North Korea,Australia,EAFF Championship,TRUE,1.0,1.73046875,0.96923828125
Uganda,Tanzania,CECAFA Cup,FALSE,0.0,0.5390625,1.977783203125
Zanzibar,Kenya,CECAFA Cup,TRUE,2.0,2.001953125,0.57275390625
Antigua and Barbuda,Dominican Republic,CFU Caribbean Cup,FALSE,2.0,1.00390625,1.755859375
Guam,Australia,EAFF Championship,TRUE,9.0,6.462890625,-2.392578125
Haiti,Trinidad and Tobago,CFU Caribbean Cup,TRUE,0.0,1.41015625,1.41015625
Hong Kong,Chinese Taipei,EAFF Championship,FALSE,0.0,1.171875,2.885009765625
Jamaica,French Guiana,CFU Caribbean Cup,TRUE,2.0,0.859375,2.099365234375
Kuwait,Palestine,WAFF Championship,FALSE,1.0,0.3671875,1.944580078125
Martinique,Cuba,CFU Caribbean Cup,TRUE,0.0,1.328125,1.411376953125
Oman,Lebanon,WAFF Championship,TRUE,1.0,0.91796875,1.22607421875
Philippines,Singapore,AFF Championship,FALSE,0.0,1.515625,0.9580078125
Tanzania,Zanzibar,CECAFA Cup,TRUE,1.0,0.84765625,1.955078125
Uganda,Kenya,CECAFA Cup,FALSE,1.0,0.763671875,1.760498046875
Antigua and Barbuda,Trinidad and Tobago,CFU Caribbean Cup,FALSE,0.0,1.734375,0.615234375
Australia,Chinese Taipei,EAFF Championship,TRUE,0.0,0.65234375,4.131591796875
Bahrain,Yemen,WAFF Championship,TRUE,0.0,0.58203125,2.40234375
Dominican Republic,Haiti,CFU Caribbean Cup,TRUE,2.0,2.087890625,0.334228515625
Hong Kong,North Korea,EAFF Championship,FALSE,4.0,1.626953125,0.905029296875
Iran,Saudi Arabia,WAFF Championship,TRUE,0.0,0.8828125,1.43505859375
Malaysia,Thailand,AFF Championship,FALSE,1.0,1.263671875,1.510009765625
Cuba,French Guiana,CFU Caribbean Cup,TRUE,1.0,0.939453125,1.883056640625
Iraq,Jordan,WAFF Championship,TRUE,0.0,0.58984375,1.479736328125
Jamaica,Martinique,CFU Caribbean Cup,TRUE,0.0,1.095703125,1.715087890625
Antigua and Barbuda,Haiti,CFU Caribbean Cup,FALSE,1.0,1.662109375,0.623291015625
Kuwait,Oman,WAFF Championship,FALSE,2.0,0.505859375,1.811767578125
Lebanon,Palestine,WAFF Championship,TRUE,1.0,1.140625,1.244384765625
Trinidad and Tobago,Dominican Republic,CFU Caribbean Cup,TRUE,1.0,0.724609375,2.763427734375
French Guiana,Martinique,CFU Caribbean Cup,TRUE,3.0,1.669921875,1.000732421875
Iran,Bahrain,WAFF Championship,TRUE,0.0,0.57421875,1.749267578125
Jamaica,Cuba,CFU Caribbean Cup,TRUE,1.0,1.091796875,1.41455078125
Singapore,Philippines,AFF Championship,FALSE,0.0,0.9453125,2.351318359375
Yemen,Saudi Arabia,WAFF Championship,TRUE,1.0,1.849609375,0.104248046875
Iraq,Syria,WAFF Championship,TRUE,1.0,0.775390625,1.60693359375
Thailand,Malaysia,AFF Championship,FALSE,0.0,0.84375,1.6455078125
Haiti,Cuba,CFU Caribbean Cup,TRUE,1.0,1.11328125,1.47607421875
Kuwait,Lebanon,WAFF Championship,FALSE,1.0,0.455078125,1.90185546875
North Macedonia,Poland,Friendly,TRUE,4.0,2.005859375,0.740966796875
Martinique,Trinidad and Tobago,CFU Caribbean Cup,TRUE,1.0,1.625,1.345458984375
Oman,Palestine,WAFF Championship,TRUE,1.0,0.830078125,1.268798828125
Angola,Gambia,Friendly,FALSE,1.0,0.689453125,1.82275390625
Bahrain,Saudi Arabia,WAFF Championship,TRUE,0.0,1.373046875,0.63330078125
Comoros,Mauritius,African Nations Championship,FALSE,0.0,0.71875,0.97265625
Iran,Yemen,WAFF Championship,TRUE,1.0,0.091796875,3.2041015625
Mauritania,Liberia,African Nations Championship,FALSE,1.0,0.73046875,0.931640625
Seychelles,Mozambique,African Nations Championship,FALSE,2.0,1.56640625,0.314453125
Sierra Leone,Guinea,African Nations Championship,FALSE,1.0,0.80078125,1.0478515625
Burundi,Kenya,African Nations Championship,FALSE,0.0,0.9375,0.869384765625
Cuba,Trinidad and Tobago,CFU Caribbean Cup,TRUE,0.0,1.466796875,1.13232421875
Haiti,Martinique,CFU Caribbean Cup,TRUE,0.0,1.1171875,1.776611328125
Syria,Jordan,WAFF Championship,TRUE,1.0,1.041015625,1.24072265625
Togo,Burkina Faso,African Nations Championship,FALSE,1.0,0.62109375,1.2490234375
Bahrain,Syria,WAFF Championship,TRUE,1.0,1.236328125,0.948974609375
Oman,Iraq,WAFF Championship,TRUE,2.0,1.31640625,0.444580078125
Oman,Benin,Friendly,FALSE,0.0,1.068359375,1.88623046875
Singapore,Thailand,AFF Championship,FALSE,1.0,1.626953125,1.445068359375
Iraq,Syria,WAFF Championship,TRUE,1.0,0.775390625,1.60693359375
Oman,Bahrain,WAFF Championship,TRUE,0.0,1.015625,0.896240234375
Angola,Rwanda,Friendly,FALSE,0.0,0.599609375,1.685302734375
South Africa,Malawi,Friendly,FALSE,1.0,0.54296875,1.92626953125
Tanzania,Zambia,Friendly,FALSE,0.0,1.6171875,0.966796875
Thailand,Singapore,AFF Championship,FALSE,0.0,0.650390625,1.908203125
United Arab Emirates,Yemen,Friendly,TRUE,0.0,0.7265625,2.8388671875
Bahrain,Burkina Faso,Friendly,FALSE,0.0,1.033203125,1.376220703125
Qatar,Egypt,Friendly,FALSE,2.0,1.21484375,1.066162109375
Bahrain,Guinea,Friendly,FALSE,0.0,1.30078125,1.29052734375
Oman,Togo,Friendly,FALSE,1.0,0.984375,1.322509765625
United Arab Emirates,Yemen,Friendly,TRUE,1.0,0.7265625,2.8388671875
Basque Country,Bolivia,Friendly,FALSE,1.0,0.7265625,2.966796875
Ethiopia,Niger,Friendly,FALSE,0.0,0.9296875,1.773681640625
Iraq,Tunisia,Friendly,FALSE,2.0,0.92578125,1.51611328125
Catalonia,Nigeria,Friendly,FALSE,1.0,0.890625,2.01171875
Bahrain,Oman,Gulf Cup,FALSE,0.0,0.798828125,1.585693359375
Niger,Togo,Friendly,FALSE,1.0,1.2109375,1.32080078125
Qatar,United Arab Emirates,Gulf Cup,TRUE,3.0,1.21484375,1.359130859375
Zambia,Angola,Friendly,TRUE,2.0,1.146484375,1.391357421875
Kenya,Burundi,African Nations Championship,FALSE,0.0,0.857421875,1.59033203125
Kuwait,Yemen,Gulf Cup,TRUE,0.0,0.533203125,2.98486328125
Saudi Arabia,Iraq,Gulf Cup,TRUE,2.0,1.224609375,1.18701171875
Tunisia,Ethiopia,Friendly,TRUE,1.0,0.93359375,2.50244140625
Bahrain,United Arab Emirates,Gulf Cup,FALSE,2.0,0.95703125,1.26513671875
Qatar,Oman,Gulf Cup,TRUE,1.0,1.0546875,1.6796875
South Africa,Norway,Friendly,FALSE,1.0,1.275390625,1.070556640625
Zambia,Morocco,Friendly,TRUE,0.0,1.4296875,0.849609375
Cape Verde,Nigeria,Friendly,TRUE,0.0,1.5859375,0.606201171875
Iraq,Kuwait,Gulf Cup,TRUE,0.0,1.078125,1.525634765625
Yemen,Saudi Arabia,Gulf Cup,TRUE,2.0,1.970703125,0.282470703125
Gabon,Tunisia,Friendly,TRUE,1.0,1.408203125,0.70166015625
Ghana,Egypt,Friendly,TRUE,0.0,1.181640625,1.3388671875
Panama,Guatemala,Friendly,FALSE,0.0,0.94921875,1.182373046875
Bahrain,Qatar,Gulf Cup,FALSE,0.0,0.970703125,1.266845703125
Ethiopia,Tanzania,Friendly,FALSE,1.0,0.927734375,1.9072265625
United Arab Emirates,Oman,Gulf Cup,TRUE,0.0,1.126953125,1.663818359375
Iraq,Yemen,Gulf Cup,TRUE,0.0,0.2421875,3.238525390625
Kuwait,Saudi Arabia,Gulf Cup,TRUE,0.0,1.326171875,1.2158203125
Namibia,Morocco,Friendly,TRUE,2.0,1.751953125,0.226806640625
South Africa,Algeria,Friendly,FALSE,0.0,0.71484375,1.13671875
Zambia,Norway,Friendly,FALSE,0.0,1.494140625,1.302490234375
Angola,Botswana,Friendly,TRUE,0.0,0.818359375,1.521728515625
Ghana,Tunisia,Friendly,TRUE,2.0,1.26953125,1.445068359375
Panama,Guatemala,Friendly,FALSE,0.0,0.94921875,1.182373046875
Togo,Niger,Friendly,FALSE,1.0,0.673828125,1.837158203125
Ivory Coast,Egypt,Friendly,TRUE,2.0,1.234375,1.42626953125
Bahrain,Iraq,Gulf Cup,FALSE,1.0,1.146484375,0.894287109375
Lebanon,Gabon,Friendly,FALSE,0.0,1.365234375,1.19091796875
United Arab Emirates,Kuwait,Gulf Cup,TRUE,0.0,1.529296875,1.166015625
Eswatini,Burkina Faso,Friendly,TRUE,3.0,1.7734375,0.513671875
Bahrain,Kuwait,Gulf Cup,FALSE,6.0,1.19921875,1.087890625
Costa Rica,Belize,UNCAF Cup,FALSE,0.0,-0.109375,3.14990234375
Guatemala,Nicaragua,UNCAF Cup,TRUE,1.0,0.529296875,3.026123046875
Honduras,El Salvador,UNCAF Cup,TRUE,1.0,0.658203125,1.4287109375
United Arab Emirates,Iraq,Gulf Cup,TRUE,1.0,1.474609375,0.972412109375
Angola,Morocco,African Cup of Nations,TRUE,0.0,1.267578125,0.40380859375
Chile,Haiti,Friendly,FALSE,0.0,0.490234375,2.98486328125
South Africa,Cape Verde,African Cup of Nations,FALSE,0.0,0.318359375,1.462646484375
Belize,Guatemala,UNCAF Cup,TRUE,0.0,1.97265625,0.253662109375
Costa Rica,Nicaragua,UNCAF Cup,FALSE,0.0,-0.193359375,3.701171875
El Salvador,Panama,UNCAF Cup,TRUE,0.0,1.1328125,1.2900390625
Ghana,DR Congo,African Cup of Nations,TRUE,2.0,1.185546875,1.724609375
Mali,Niger,African Cup of Nations,TRUE,0.0,0.765625,1.804443359375
Nigeria,Burkina Faso,African Cup of Nations,TRUE,1.0,0.65234375,1.893798828125
Zambia,Ethiopia,African Cup of Nations,TRUE,1.0,0.970703125,2.261474609375
Costa Rica,Guatemala,UNCAF Cup,FALSE,1.0,0.365234375,1.8427734375
Ivory Coast,Togo,African Cup of Nations,TRUE,1.0,0.814453125,1.968505859375
Nicaragua,Belize,UNCAF Cup,TRUE,2.0,1.583984375,1.639404296875
Panama,Honduras,UNCAF Cup,TRUE,1.0,1.552734375,0.59619140625
Tunisia,Algeria,African Cup of Nations,TRUE,0.0,0.931640625,1.230224609375
Morocco,Cape Verde,African Cup of Nations,TRUE,1.0,0.505859375,1.633544921875
South Africa,Angola,African Cup of Nations,FALSE,0.0,0.435546875,1.300048828125
Sweden,North Korea,King's Cup,TRUE,1.0,0.607421875,2.717041015625
Thailand,Finland,King's Cup,FALSE,3.0,1.51171875,1.1591796875
Ghana,Mali,African Cup of Nations,TRUE,0.0,0.9375,1.6767578125
Niger,DR Congo,African Cup of Nations,TRUE,0.0,1.822265625,0.864501953125
Burkina Faso,Ethiopia,African Cup of Nations,TRUE,0.0,1.126953125,2.091064453125
Costa Rica,El Salvador,UNCAF Cup,FALSE,0.0,0.15625,2.005615234375
Guatemala,Panama,UNCAF Cup,TRUE,3.0,1.083984375,1.384033203125
Honduras,Belize,UNCAF Cup,TRUE,0.0,0.392578125,2.572998046875
Zambia,Nigeria,African Cup of Nations,TRUE,1.0,1.330078125,1.027587890625
Algeria,Togo,African Cup of Nations,TRUE,2.0,0.751953125,1.836181640625
Ivory Coast,Tunisia,African Cup of Nations,TRUE,0.0,1.171875,1.452880859375
Sweden,Finland,King's Cup,TRUE,0.0,0.8515625,2.751708984375
Thailand,North Korea,King's Cup,FALSE,2.0,1.267578125,1.12451171875
Cape Verde,Angola,African Cup of Nations,TRUE,1.0,1.09765625,0.810791015625
Costa Rica,Honduras,UNCAF Cup,FALSE,0.0,0.759765625,1.669921875
El Salvador,Belize,UNCAF Cup,TRUE,0.0,0.662109375,2.380859375
South Africa,Morocco,African Cup of Nations,FALSE,2.0,0.71875,0.75830078125
DR Congo,Mali,African Cup of Nations,TRUE,1.0,1.177734375,1.4794921875
Niger,Ghana,African Cup of Nations,TRUE,3.0,1.923828125,0.484619140625
Burkina Faso,Zambia,African Cup of Nations,TRUE,0.0,1.5,1.17626953125
Ethiopia,Nigeria,African Cup of Nations,TRUE,2.0,1.640625,0.570556640625
United States,Canada,Friendly,FALSE,0.0,0.755859375,1.875244140625
Algeria,Ivory Coast,African Cup of Nations,TRUE,2.0,1.224609375,1.28564453125
Oman,China PR,Friendly,FALSE,0.0,1.158203125,1.025390625
Togo,Tunisia,African Cup of Nations,TRUE,1.0,1.3671875,0.6728515625
Jordan,Indonesia,Friendly,FALSE,0.0,0.44140625,2.30029296875
Qatar,Lebanon,Friendly,FALSE,0.0,0.697265625,1.949951171875
Uzbekistan,Azerbaijan,Friendly,TRUE,0.0,0.876953125,1.789794921875
Ghana,Cape Verde,African Cup of Nations,TRUE,0.0,0.681640625,1.7734375
Romania,Poland,Friendly,TRUE,4.0,1.59765625,1.538818359375
South Africa,Mali,African Cup of Nations,FALSE,1.0,0.576171875,1.365966796875
Burkina Faso,Togo,African Cup of Nations,TRUE,0.0,1.11328125,1.41162109375
Ivory Coast,Nigeria,African Cup of Nations,TRUE,2.0,1.1875,1.4140625
Armenia,Luxembourg,Friendly,TRUE,1.0,1.45703125,2.05810546875
Albania,Georgia,Friendly,FALSE,2.0,0.9296875,1.4111328125
Azerbaijan,Liechtenstein,Friendly,TRUE,0.0,0.712890625,2.110107421875
Belgium,Slovakia,Friendly,FALSE,1.0,1.119140625,2.12744140625
Burkina Faso,Ghana,African Cup of Nations,TRUE,1.0,1.638671875,0.875244140625
Burma,Philippines,Friendly,FALSE,1.0,0.490234375,2.69189453125
Chile,Egypt,Friendly,TRUE,1.0,1.052734375,1.8896484375
Croatia,South Korea,Friendly,TRUE,0.0,0.94921875,1.9990234375
Cyprus,Serbia,Friendly,FALSE,3.0,1.994140625,0.609375
England,Brazil,Friendly,FALSE,1.0,1.3671875,1.517333984375
France,Germany,Friendly,FALSE,2.0,1.78515625,1.716552734375
Greece,Switzerland,Friendly,FALSE,0.0,1.3046875,1.368408203125
Honduras,United States,FIFA World Cup qualification,FALSE,1.0,1.046875,1.493408203125
Hungary,Belarus,Friendly,TRUE,1.0,1.17578125,2.4013671875
Iceland,Russia,Friendly,TRUE,2.0,2.16015625,0.260986328125
India,Palestine,Friendly,FALSE,4.0,1.4453125,1.008056640625
Iran,Lebanon,AFC Asian Cup qualification,FALSE,0.0,0.265625,2.693603515625
Iraq,Indonesia,AFC Asian Cup qualification,TRUE,0.0,0.568359375,3.0087890625
Republic of Ireland,Poland,Friendly,FALSE,0.0,1.248046875,1.4501953125
Israel,Finland,Friendly,FALSE,1.0,1.01953125,2.01611328125
Japan,Latvia,Friendly,FALSE,0.0,1.146484375,2.06689453125
Jordan,Singapore,AFC Asian Cup qualification,FALSE,0.0,0.08984375,2.533935546875
Kenya,Libya,Friendly,TRUE,0.0,1.36328125,1.22412109375
North Korea,Laos,Friendly,TRUE,0.0,0.099609375,4.5673828125
North Macedonia,Denmark,Friendly,FALSE,0.0,1.6171875,0.859375
Mali,Nigeria,African Cup of Nations,TRUE,4.0,1.287109375,0.901123046875
